time,date,year,month,month,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,country,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2004-05-24T21:55:49.000Z,2004-05-24,2004,05,2004-05,-19.835,134.063,0,3.6,ml,5,122.9,,,us,usp000cw42,2014-11-07T01:22:23.811Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2004-05-21T21:53:39.000Z,2004-05-21,2004,05,2004-05,-19.728,133.974,5,3.5,ml,5,132.5,,,us,usp000cvu3,2014-11-07T01:22:22.442Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2004-05-05T10:16:26.000Z,2004-05-05,2004,05,2004-05,-25.689,131.045,5,3.1,ml,7,199.2,,,us,usp000cu7e,2014-11-07T01:22:14.876Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2004-05-05T10:08:30.000Z,2004-05-05,2004,05,2004-05,-25.697,130.941,5,3.5,ml,8,200.1,,,us,usp000cu7c,2014-11-07T01:22:14.872Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2004-04-06T18:07:48.000Z,2004-04-06,2004,04,2004-04,-19.875,134.057,2,3.1,ml,6,114.7,,,us,usp000crv8,2014-11-07T01:21:55.394Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2004-03-24T10:10:45.000Z,2004-03-24,2004,03,2004-03,-29.074,144.084,0,2.7,ml,7,142.8,,,us,usp000cqsa,2014-11-07T01:21:46.605Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2004-03-13T19:28:21.000Z,2004-03-13,2004,03,2004-03,-19.585,133.899,0,2.8,ml,5,142.1,,,us,usp000cpva,2014-11-07T01:21:41.754Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2004-02-28T11:32:09.000Z,2004-02-28,2004,02,2004-02,-34.996,147.675,12,3.9,ml,10,67,,,us,usp000cnmk,2014-11-07T01:21:31.992Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2004-02-21T23:55:34.000Z,2004-02-21,2004,02,2004-02,-26.416,151.38,0,3.7,ml,7,191.4,,,us,usp000cmsd,2014-11-07T01:21:23.982Z,Queensland, Australia,earthquake,,,,,reviewed,aust,aust
2004-02-20T02:08:13.000Z,2004-02-20,2004,02,2004-02,-19.721,134.009,9,2.8,ml,5,136.1,,,us,usp000cmmn,2014-11-07T01:21:22.970Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2004-02-11T09:30:39.000Z,2004-02-11,2004,02,2004-02,-22.68,129.823,13,4.9,mwc,37,41.2,,,us,usp000ckz6,2016-11-10T00:25:55.994Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,hrv
2004-02-11T09:17:58.000Z,2004-02-11,2004,02,2004-02,-22.738,129.871,13,4.6,mb,33,43.1,,,us,usp000ckz2,2014-11-07T01:21:20.391Z,Northern Territory, Australia,earthquake,,,,8,reviewed,aust,us
2004-01-23T09:28:38.000Z,2004-01-23,2004,01,2004-01,-22.297,132.786,10,3.2,ml,7,135.4,,,us,usp000cjgj,2014-11-07T01:21:07.059Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-12-29T13:31:06.000Z,2003-12-29,2003,12,2003-12,-35.413,144.531,11,3.6,ml,9,76.8,,,us,usp000cgfk,2014-11-07T01:20:51.291Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-12-18T07:31:50.000Z,2003-12-18,2003,12,2003-12,-29.041,144.131,10,3.2,ml,6,96.2,,,us,usp000cffy,2014-11-07T01:20:46.634Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-12-01T03:29:48.000Z,2003-12-01,2003,12,2003-12,-19.98,134.041,5,3,ml,7,99.8,,,us,usp000ce8t,2014-11-07T01:20:38.162Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-11-26T04:39:53.000Z,2003-11-26,2003,11,2003-11,-34.773,149.247,0,3,ml,6,121.8,,,us,usp000cdwv,2014-11-07T01:20:33.617Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-11-25T17:35:24.000Z,2003-11-25,2003,11,2003-11,-34.726,149.283,1,2.6,ml,6,117.4,,,us,usp000cdvt,2014-11-07T01:20:33.452Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-09-26T01:24:13.000Z,2003-09-26,2003,09,2003-09,-36.663,148.048,6,3,ml,6,131.2,,,us,usp000c8n3,2014-11-07T01:19:56.856Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-09-21T19:09:11.000Z,2003-09-21,2003,09,2003-09,-22.807,130.274,0,3,ml,10,113.5,,,us,usp000c87w,2014-11-07T01:19:54.001Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-09-21T00:01:01.000Z,2003-09-21,2003,09,2003-09,-19.906,134.012,13,3,ml,5,146.2,,,us,usp000c84q,2014-11-07T01:19:53.496Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-09-16T16:16:15.000Z,2003-09-16,2003,09,2003-09,-22.676,130.389,0,3.2,ml,7,179.7,,,us,usp000c7qu,2014-11-07T01:19:50.169Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-09-15T21:23:58.000Z,2003-09-15,2003,09,2003-09,-19.589,133.931,16,2.7,ml,5,167.3,,,us,usp000c7nm,2014-11-07T01:19:49.849Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-08-24T09:19:13.000Z,2003-08-24,2003,08,2003-08,-19.805,133.893,4,2.7,ml,5,118.3,,,us,usp000c5th,2014-11-07T01:19:34.983Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-08-19T13:32:58.000Z,2003-08-19,2003,08,2003-08,-19.87,134.004,10,2.6,ml,5,166.1,,,us,usp000c5c0,2014-11-07T01:19:33.019Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-08-11T07:04:30.000Z,2003-08-11,2003,08,2003-08,-18.436,147.114,5,4.8,mb,20,191.1,,,us,usp000c4mj,2014-11-07T01:19:30.000Z,Queensland, Australia,earthquake,,,,3,reviewed,aust,us
2003-08-07T05:10:31.000Z,2003-08-07,2003,08,2003-08,-23.343,129.882,0,3.2,ml,7,190.1,,,us,usp000c4av,2014-11-07T01:19:28.441Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-07-27T22:50:44.000Z,2003-07-27,2003,07,2003-07,-34.224,149.751,6,3.1,ml,7,117.8,,,us,usp000c3hz,2014-11-07T01:19:19.055Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-07-15T14:14:19.000Z,2003-07-15,2003,07,2003-07,-34.036,148.87,0,2.8,ml,7,81.7,,,us,usp000c2jn,2014-11-07T01:19:12.728Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-07-11T08:18:35.000Z,2003-07-11,2003,07,2003-07,-34.611,147.859,1,3.3,ml,9,86.4,,,us,usp000c270,2014-11-07T01:19:11.209Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-07-11T03:02:19.000Z,2003-07-11,2003,07,2003-07,-34.606,147.865,3,2.5,ml,4,202.9,,,us,usp000c26c,2014-11-07T01:19:11.166Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-07-03T12:25:58.000Z,2003-07-03,2003,07,2003-07,-36.354,148.771,7,2.7,ml,3,140.9,,,us,usp000c1jb,2014-11-07T01:19:07.238Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-06-21T15:51:11.000Z,2003-06-21,2003,06,2003-06,-21.144,132.588,0,3.2,ml,9,139.2,,,us,usp000c0gu,2014-11-07T01:18:58.385Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-05-28T12:50:20.000Z,2003-05-28,2003,05,2003-05,-34.405,148.252,2,2.6,ml,7,86.1,,,us,usp000byd0,2014-11-07T01:18:43.958Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-05-17T06:51:35.000Z,2003-05-17,2003,05,2003-05,-36.208,148.416,2,3,ml,9,100.8,,,us,usp000bxcv,2014-11-07T01:18:37.534Z,New South Wales, Australia,earthquake,,,,,reviewed,aust,aust
2003-05-09T06:38:46.000Z,2003-05-09,2003,05,2003-05,-36.927,145.799,12,2.6,ml,6,107.1,,,us,usp000bww9,2014-11-07T01:18:35.745Z,Victoria, Australia,earthquake,,,,,reviewed,aust,aust
2003-04-29T01:25:33.000Z,2003-04-29,2003,04,2003-04,-19.709,133.916,5,3,ml,6,112,,,us,usp000bw5z,2014-11-07T01:18:27.044Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-04-15T16:45:25.000Z,2003-04-15,2003,04,2003-04,-19.707,133.945,20,2.7,ml,4,112.3,,,us,usp000bv8g,2014-11-07T01:18:20.965Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-04-05T19:19:33.000Z,2003-04-05,2003,04,2003-04,-19.66,134.149,10,2.5,ml,8,114.7,,,us,usp000buff,2014-11-07T01:18:17.791Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-03-10T12:28:15.000Z,2003-03-10,2003,03,2003-03,-35.083,143.897,8,3.1,ml,8,71.1,,,us,usp000bsbb,2014-11-07T01:18:02.853Z,Victoria, Australia,earthquake,,,,,reviewed,aust,aust
2003-03-10T10:06:13.000Z,2003-03-10,2003,03,2003-03,-19.858,134.007,3,3,ml,6,111,,,us,usp000bsb8,2014-11-07T01:18:02.847Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-01-25T03:03:28.210Z,2003-01-25,2003,01,2003-01,-35.931,146.896,10,3.2,ml,7,,,0.57,us,usp000bp4v,2014-11-07T01:17:38.069Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2003-01-23T10:47:15.340Z,2003-01-23,2003,01,2003-01,-23.053,129.999,10,2.7,ml,6,,,1.58,us,usp000bp1u,2014-11-07T01:17:37.435Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2003-01-16T19:02:03.170Z,2003-01-16,2003,01,2003-01,-25.897,137.611,10,2.9,ml,6,,,1.25,us,usp000bnnq,2014-11-07T01:17:35.886Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2003-01-15T02:04:58.000Z,2003-01-15,2003,01,2003-01,-25.906,137.548,10,3.3,ml,10,,,,us,usp000bnjk,2014-11-07T01:17:35.408Z,Northern Territory, Australia,earthquake,,,,,reviewed,aust,aust
2003-01-01T17:47:29.000Z,2003-01-01,2003,01,2003-01,-20.043,133.774,10,4.1,mb,21,,,,us,usp000bmwh,2014-11-07T01:17:30.557Z,Northern Territory, Australia,earthquake,,,,7,reviewed,aust,us
2002-11-09T12:27:54.250Z,2002-11-09,2002,11,2002-11,-36.276,148.93,10,3.2,ml,5,,,0.54,us,usp000bh6s,2014-11-07T01:17:05.607Z,New South Wales, Australia,earthquake,,,,,reviewed,us,mel
2002-11-04T19:34:02.920Z,2002-11-04,2002,11,2002-11,-34.885,144.407,10,3.1,ml,9,,,0.38,us,usp000bgdx,2014-11-07T01:16:58.743Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-11-01T08:55:14.420Z,2002-11-01,2002,11,2002-11,-11.191,130.011,10,4.2,ml,6,,,0.45,us,usp000bfsx,2014-11-07T01:16:53.851Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2002-10-29T15:25:30.400Z,2002-10-29,2002,10,2002-10,-30.598,141.911,10,3.5,ml,14,,,1.55,us,usp000bfm1,2014-11-07T01:16:50.597Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-10-29T15:19:25.420Z,2002-10-29,2002,10,2002-10,-30.57,142.012,10,3,ml,9,,,1.39,us,usp000bfm0,2014-11-07T01:16:50.595Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-10-23T11:28:36.080Z,2002-10-23,2002,10,2002-10,-35.58,148.045,10,2.6,ml,6,,,0.91,us,usp000bf2v,2014-11-07T01:16:47.967Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-10-06T14:57:15.600Z,2002-10-06,2002,10,2002-10,-22.103,129.187,10,3.8,mb,15,,,1.29,us,usp000bdy1,2014-11-07T01:16:42.799Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
2002-10-03T17:00:54.600Z,2002-10-03,2002,10,2002-10,-29.124,147.381,10,2.5,ml,6,,,1.43,us,usp000bdqz,2014-11-07T01:16:41.324Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-08-22T21:23:03.870Z,2002-08-22,2002,08,2002-08,-33.844,148.247,10,3.9,ml,15,,,1.18,us,usp000baeq,2014-11-07T01:16:19.366Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-08-22T06:58:48.440Z,2002-08-22,2002,08,2002-08,-28.435,149.023,10,3,ml,6,,,0.19,us,usp000bad7,2014-11-07T01:16:18.460Z,Queensland, Australia,earthquake,,,,,reviewed,us,aust
2002-08-10T12:08:30.120Z,2002-08-10,2002,08,2002-08,-33.84,148.716,10,2.7,ml,7,,,1.26,us,usp000b9n6,2014-11-07T01:16:14.780Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-08-09T16:50:31.120Z,2002-08-09,2002,08,2002-08,-36.337,145.161,10,2.5,ml,7,,,1.06,us,usp000b9kf,2014-11-07T01:16:14.589Z,Victoria, Australia,earthquake,,,,,reviewed,us,aust
2002-07-30T06:43:25.390Z,2002-07-30,2002,07,2002-07,-36.364,148.497,10,2.7,ml,5,,,1.43,us,usp000b90s,2014-11-07T01:16:07.628Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-06-28T12:57:16.510Z,2002-06-28,2002,06,2002-06,-23.369,129.983,10,3.2,ml,5,,,1.36,us,usp000b73m,2014-11-07T01:15:54.618Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2002-06-20T12:20:53.150Z,2002-06-20,2002,06,2002-06,-34.358,148.65,10,2.9,ml,6,,,0.96,us,usp000b6jv,2014-11-07T01:15:52.010Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-04-19T00:02:14.830Z,2002-04-19,2002,04,2002-04,-35.863,143.275,10,2.9,ml,5,,,0.75,us,usp000b2qu,2014-11-07T01:15:26.540Z,Victoria, Australia,earthquake,,,,,reviewed,us,aust
2002-04-16T16:01:23.320Z,2002-04-16,2002,04,2002-04,-23.053,129.904,10,3.4,ml,7,,,1.31,us,usp000b2hc,2014-11-07T01:15:25.690Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2002-04-15T22:44:48.530Z,2002-04-15,2002,04,2002-04,-23.321,130.18,10,3.4,ml,11,,,1.31,us,usp000b2ft,2014-11-07T01:15:25.534Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2002-04-12T00:58:57.070Z,2002-04-12,2002,04,2002-04,-21.716,147.895,10,3.6,mb,5,,,0.66,us,usp000b27w,2014-11-07T01:15:24.279Z,Queensland, Australia,earthquake,,,,1,reviewed,us,us
2002-04-08T21:40:19.940Z,2002-04-08,2002,04,2002-04,-35.695,148.418,10,2.8,ml,5,,,0.81,us,usp000b208,2014-11-07T01:15:23.196Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-03-17T07:50:26.830Z,2002-03-17,2002,03,2002-03,-33.813,148.652,10,2.9,ml,8,,,1.36,us,usp000b0ge,2014-11-07T01:15:11.300Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-03-04T07:50:22.960Z,2002-03-04,2002,03,2002-03,-33.923,147.179,10,2.7,ml,7,,,1.33,us,usp000azka,2014-11-07T01:15:03.258Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-02-27T11:47:16.400Z,2002-02-27,2002,02,2002-02,-34.406,148.609,10,3,ml,6,,,0.99,us,usp000az9t,2014-11-07T01:14:58.311Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2002-01-22T09:18:02.240Z,2002-01-22,2002,01,2002-01,-36.339,144.648,10,3.3,ml,10,,,1.37,us,usp000awyq,2014-11-07T01:14:44.365Z,Victoria, Australia,earthquake,,,,,reviewed,us,aust
2001-12-21T03:07:43.800Z,2001-12-21,2001,12,2001-12,-33.884,148.257,10,3.6,ml,9,,,0.92,us,usp000auzs,2014-11-07T01:14:30.558Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-12-06T20:10:11.220Z,2001-12-06,2001,12,2001-12,-28.689,148.898,10,2.9,ml,5,,,1.14,us,usp000au4j,2014-11-07T01:14:26.621Z,Queensland, Australia,earthquake,,,,,reviewed,us,aust
2001-11-23T03:33:32.310Z,2001-11-23,2001,11,2001-11,-33.853,148.25,10,3.8,ml,15,,,1.02,us,usp000atb4,2014-11-07T01:14:17.618Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-11-11T11:58:30.130Z,2001-11-11,2001,11,2001-11,-29.219,144.145,10,3.2,ml,9,,,1.48,us,usp000asp8,2014-11-07T01:14:13.819Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-11-01T16:11:07.850Z,2001-11-01,2001,11,2001-11,-29.83,144.314,10,2.8,ml,5,,,0.97,us,usp000as1s,2014-11-07T01:14:08.741Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-10-27T07:58:48.020Z,2001-10-27,2001,10,2001-10,-35.309,143.682,10,4.2,mb,28,,,1.32,us,usp000arqn,2020-04-16T17:58:53.823Z,Victoria, Australia,earthquake,,,,7,reviewed,us,us
2001-10-25T18:56:18.030Z,2001-10-25,2001,10,2001-10,-35.254,148.296,10,2.9,ml,7,,,0.51,us,usp000arn0,2014-11-07T01:14:03.003Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-10-07T13:54:39.270Z,2001-10-07,2001,10,2001-10,-24.95,139.72,10,3,ml,7,,,1.24,us,usp000aqcv,2014-11-07T01:13:57.212Z,Queensland, Australia,earthquake,,,,,reviewed,us,aust
2001-09-14T15:18:28.770Z,2001-09-14,2001,09,2001-09,-19.867,133.79,10,5,mb,35,,,0.87,us,usp000ap61,2014-11-07T01:13:48.075Z,Northern Territory, Australia,earthquake,,,,14,reviewed,us,us
2001-05-18T18:37:04.120Z,2001-05-18,2001,05,2001-05,-34.393,148.592,10,3.2,ml,7,,,1.17,us,usp000af52,2014-11-07T01:12:48.558Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-04-28T15:58:10.800Z,2001-04-28,2001,04,2001-04,-25.707,137.919,10,2.5,ml,5,,,1.02,us,usp000ae3w,2014-11-07T01:12:39.116Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2001-04-12T22:37:55.410Z,2001-04-12,2001,04,2001-04,-25.843,137.692,10,3.5,ml,5,,,1.72,us,usp000ad4b,2014-11-07T01:12:34.361Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2001-04-12T20:12:43.630Z,2001-04-12,2001,04,2001-04,-19.976,134.041,10,4,mb,10,,,1.1,us,usp000ad43,2014-11-07T01:12:34.311Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
2001-04-12T18:22:26.740Z,2001-04-12,2001,04,2001-04,-25.673,137.37,10,3.4,ml,6,,,1.28,us,usp000ad3w,2014-11-07T01:12:34.291Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2001-04-12T08:18:57.380Z,2001-04-12,2001,04,2001-04,-19.953,133.878,10,3.2,ml,6,,,1.52,us,usp000ad35,2014-11-07T01:12:34.208Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2001-04-09T13:31:11.370Z,2001-04-09,2001,04,2001-04,-13.44,135.832,10,3.2,ml,6,,,1.5,us,usp000acvx,2014-11-07T01:12:33.163Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2001-04-04T05:19:39.950Z,2001-04-04,2001,04,2001-04,-19.833,133.813,10,3.4,ml,7,,,0.71,us,usp000achy,2014-11-07T01:12:31.536Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2001-04-01T05:30:56.560Z,2001-04-01,2001,04,2001-04,-33.968,147.453,10,2.8,ml,4,,,0.71,us,usp000acbq,2014-11-07T01:12:29.149Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-03-24T13:38:56.380Z,2001-03-24,2001,03,2001-03,-35.012,148.982,10,2.8,ml,6,,,1.08,us,usp000abyy,2014-11-07T01:12:24.887Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-03-13T12:35:29.990Z,2001-03-13,2001,03,2001-03,-33.871,147.136,10,3.2,ml,12,,,1.24,us,usp000abaz,2014-11-07T01:12:20.810Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-03-09T16:09:59.720Z,2001-03-09,2001,03,2001-03,-28.528,141.97,10,3.2,ml,13,,,1.26,us,usp000ab5c,2014-11-07T01:12:19.721Z,Queensland, Australia,earthquake,,,,,reviewed,us,aust
2001-02-27T01:02:03.020Z,2001-02-27,2001,02,2001-02,-28.47,141.888,10,3.3,ml,9,,,1.15,us,usp000aafc,2014-11-07T01:12:12.379Z,Queensland, Australia,earthquake,,,,,reviewed,us,aust
2001-02-23T07:15:56.970Z,2001-02-23,2001,02,2001-02,-29.079,150.269,10,2.6,ml,5,,,0.76,us,usp000aa64,2014-11-07T01:12:11.152Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2001-02-06T17:32:13.720Z,2001-02-06,2001,02,2001-02,-19.91,133.74,10,3.4,ml,7,,,1.34,us,usp000a967,2014-11-07T01:12:06.022Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2000-12-02T11:35:35.220Z,2000-12-02,2000,12,2000-12,-20.107,133.916,10,3.7,ml,6,,,1.16,us,usp000a5cr,2014-11-07T01:11:39.052Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2000-10-23T21:38:49.690Z,2000-10-23,2000,10,2000-10,-34.607,141.723,10,3.6,ml,6,,,1.02,us,usp000a29m,2014-11-07T01:11:18.470Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2000-09-07T01:07:53.970Z,2000-09-07,2000,09,2000-09,-23.267,131.208,10,3.1,ml,8,,,1.36,us,usp0009ztz,2014-11-07T01:11:03.215Z,Northern Territory, Australia,earthquake,,,,,reviewed,us,aust
2000-08-03T09:31:45.920Z,2000-08-03,2000,08,2000-08,-28.783,143.34,10,3.2,ml,5,,,0.26,us,usp0009xqz,2014-11-07T01:10:48.179Z,Queensland, Australia,earthquake,,,,,reviewed,us,aust
2000-07-16T00:42:22.890Z,2000-07-16,2000,07,2000-07,-34.396,147.02,10,2.5,ml,6,,,0.41,us,usp0009wke,2014-11-07T01:10:36.827Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
2000-06-22T18:13:56.300Z,2000-06-22,2000,06,2000-06,-36.862,144.624,10,3.3,ml,5,,,1.79,us,usp0009uzj,2014-11-07T01:10:24.203Z,Victoria, Australia,earthquake,,,,,reviewed,us,aust
2000-06-13T00:59:01.960Z,2000-06-13,2000,06,2000-06,-36.837,147.287,33,3,ml,5,,,0.87,us,usp0009ugc,2014-11-07T01:10:22.095Z,Victoria, Australia,earthquake,,,,,reviewed,us,aust
2000-02-27T17:49:02.960Z,2000-02-27,2000,02,2000-02,-34.437,148.356,10,3.1,ml,,,,1.09,us,usp0009p1e,2014-11-07T01:09:34.230Z,New South Wales, Australia,earthquake,,,,,reviewed,us,aust
1999-11-21T21:40:02.210Z,1999-11-21,1999,11,1999-11,-19.731,133.126,10,4.3,mb,,,,1.14,us,usp0009hyp,2014-11-07T01:08:59.512Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1999-11-12T07:58:01.560Z,1999-11-12,1999,11,1999-11,-12.841,130.926,10,3.9,mb,,,,0.85,us,usp0009he4,2014-11-07T01:08:57.345Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1999-05-29T19:39:41.480Z,1999-05-29,1999,05,1999-05,-19.926,133.759,33,4.3,mb,,,,1.05,us,usp00098zp,2014-11-07T01:07:44.683Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1999-05-10T10:02:23.810Z,1999-05-10,1999,05,1999-05,-20.104,133.869,10,4.4,mb,,,,1.01,us,usp00097qm,2014-11-07T01:07:39.330Z,Northern Territory, Australia,earthquake,,,,4,reviewed,us,us
1999-05-01T18:11:54.680Z,1999-05-01,1999,05,1999-05,-19.964,134.083,25.8,4.1,mb,,,,0.86,us,usp000976d,2014-11-07T01:07:35.205Z,Northern Territory, Australia,earthquake,,9.7,,1,reviewed,us,us
1999-04-15T04:55:51.700Z,1999-04-15,1999,04,1999-04,-20.104,133.992,10,4.7,mb,,,,1.42,us,usp00096ax,2014-11-07T01:07:28.310Z,Northern Territory, Australia,earthquake,,,,13,reviewed,us,us
1999-04-02T06:36:49.080Z,1999-04-02,1999,04,1999-04,-19.771,133.946,10,3.4,mb,,,,0.99,us,usp00095n5,2014-11-07T01:07:21.377Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1999-03-14T00:13:32.250Z,1999-03-14,1999,03,1999-03,-33.965,146.969,10,3.9,mb,,,,1.36,us,usp00094ff,2014-11-07T01:07:13.614Z,New South Wales, Australia,earthquake,,,,3,reviewed,us,us
1998-11-02T17:09:29.630Z,1998-11-02,1998,11,1998-11,-22.429,151.869,10,4.3,mb,,,,1.36,us,usp0008xgm,2014-11-07T01:06:22.270Z,Queensland, Australia,earthquake,,,,4,reviewed,us,us
1998-10-25T17:01:49.720Z,1998-10-25,1998,10,1998-10,-19.848,133.629,10,3.2,mb,,,,1.2,us,usp0008x1d,2014-11-07T01:06:17.433Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1998-10-16T13:46:14.960Z,1998-10-16,1998,10,1998-10,-34.487,147.34,10,4,mb,,,,1.02,us,usp0008wm2,2014-11-07T01:06:15.608Z,New South Wales, Australia,earthquake,,,,1,reviewed,us,us
1998-09-27T05:20:13.120Z,1998-09-27,1998,09,1998-09,-19.934,133.661,10,3.9,mb,,,,1.32,us,usp0008vk6,2014-11-07T01:06:06.453Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
1998-08-11T18:25:28.100Z,1998-08-11,1998,08,1998-08,-32.136,144.255,10,3.7,mb,,,,0.98,us,usp0008t40,2014-11-07T01:05:48.442Z,New South Wales, Australia,earthquake,,,,3,reviewed,us,us
1998-07-17T01:22:38.870Z,1998-07-17,1998,07,1998-07,-36.245,147.72,10,4.1,mb,,,,0.99,us,usp0008rnn,2014-11-07T01:05:36.364Z,Victoria, Australia,earthquake,,,,3,reviewed,us,us
1998-06-25T07:39:01.520Z,1998-06-25,1998,06,1998-06,-20.003,133.714,10,3.9,mb,,,,1.26,us,usp0008qf6,2014-11-07T01:05:26.985Z,Northern Territory, Australia,earthquake,,,,7,reviewed,us,us
1998-06-16T15:12:58.960Z,1998-06-16,1998,06,1998-06,-23.703,134.503,10,3.6,mb,,,,1.05,us,usp0008pzm,2014-11-07T01:05:25.066Z,Northern Territory, Australia,earthquake,,,,1,reviewed,us,us
1998-04-03T18:55:09.120Z,1998-04-03,1998,04,1998-04,-25.799,137.709,10,3.8,mb,,,,0.6,us,usp0008jh7,2014-11-07T01:04:56.322Z,Northern Territory, Australia,earthquake,,,,3,reviewed,us,us
1998-02-11T14:17:14.090Z,1998-02-11,1998,02,1998-02,-19.877,133.789,10,3.7,mb,,,,1.2,us,usp0008fu4,2014-11-07T01:04:32.076Z,Northern Territory, Australia,earthquake,,,,2,reviewed,us,us
